134,4,144
43,2,124
120,4,116
118,1,149
133,2,27
131,2,108
128,3,136
133,2,211
22,4,108
132,2,123
196,3,219
118,1,116
125,1,134
133,2,5
43,4,127
60,1,146
200,2,202
192,2,136
133,4,43
43,4,26
64,4,88
22,2,216
144,1,135
6,3,47
133,2,49
134,1,115
89,2,44
43,4,82
129,2,107
136,2,137
208,1,193
105,2,146
133,2,104
89,2,41
22,4,213
108,3,2
105,4,121
132,4,108
144,2,137
134,1,43
118,4,144
117,2,114
150,2,56
194,3,191
22,2,51
129,4,118
22,4,111
89,2,225
91,3,195
192,1,198
221,3,89
22,2,52
127,3,136
43,3,1
105,2,126
202,1,190
202,3,204
125,1,129
105,1,107
149,2,122
127,3,137
43,2,28
22,4,129
86,2,104
149,2,131
22,2,105
140,2,109
109,3,105
89,1,216
43,2,82
22,2,32
88,1,91
118,4,110
192,3,202
116,1,120
150,4,56
133,2,202
22,4,189
149,1,118
22,2,2
144,1,134
212,1,200
192,4,198
143,2,126
149,1,130
133,2,22
134,2,106
133,2,56
131,2,116
6,3,146
131,1,118
64,1,82
43,2,45
130,2,146
22,4,117
43,4,137
203,2,223
82,4,122
130,1,104
190,3,192
22,4,103
22,4,216
148,4,105
23,1,22
83,2,189
22,2,34
206,1,202
133,2,38
144,1,105
197,3,202
115,4,110
22,2,29
140,2,123
109,4,143
131,1,125
145,4,105
193,1,192
136,3,138
86,4,89
132,1,148
43,4,91
197,3,190
6,2,146
43,2,145
43,2,37
113,1,130
194,4,64
129,4,128
105,4,131
82,2,196
89,1,129
192,1,64
22,2,37
43,4,86
22,4,150
128,3,127
144,2,115
193,3,192
203,3,195
105,2,119
22,2,20
22,4,138
22,2,201
43,4,216
204,1,205
43,2,143
105,4,119
192,2,138
203,4,220
203,1,190
22,4,1
22,2,6
127,3,128
22,4,91
105,4,64
133,2,194
144,1,125
132,2,122
128,1,135
130,2,120
118,2,54
125,1,110
147,3,130
193,1,204
148,2,140
133,2,37
43,4,141
22,2,191
109,4,130
136,4,116
43,1,13
221,1,196
43,2,35
109,4,149
109,4,132
43,4,118
22,4,16
134,2,50
127,4,134
43,4,126
89,3,7
131,1,109
130,3,110
118,4,116
144,1,129
221,3,219
43,2,191
22,4,204
117,3,115
89,2,120
82,3,91
112,3,139
197,3,204
43,2,86
110,3,141
208,1,193
120,1,113
118,2,35
22,2,48
89,3,128
133,4,50
22,2,225
133,2,26
22,4,4
134,4,147
128,1,138
131,2,126
133,2,131
131,2,124
148,4,109
133,2,204
105,4,106
22,4,191
125,1,140
133,2,10
144,1,146
86,1,129
127,4,104
195,2,118
43,4,109
132,3,131
43,1,32
23,2,29
88,1,79
43,2,22
22,2,117
130,4,134
117,2,126
105,1,103
120,2,147
192,2,22
133,2,111
22,4,29
149,2,140
106,3,120
43,2,204
118,2,124
22,4,40
131,1,103
132,3,123
198,3,220
22,2,8
22,4,88
118,1,136
105,2,136
22,2,91
43,2,147
43,4,194
128,4,130
89,4,118
89,4,119
22,4,125
22,2,108
189,1,205
197,1,189
22,2,36
202,1,216
133,2,143
133,2,44
221,3,83
43,4,3
43,2,112
125,1,111
22,4,124
22,2,41
22,2,53
203,1,195
43,4,41
194,1,208
132,1,149
43,4,204
197,1,212
133,2,15
116,1,121
22,2,203
130,4,53
22,4,37
22,4,54
43,4,110
149,2,110
89,2,103
106,1,120
43,2,53
219,1,221
129,2,112
43,2,88
131,2,146
208,4,207
43,1,110
110,2,137
136,1,78
208,3,193
105,1,108
136,4,126
22,2,222
140,1,103
43,2,144
136,3,137
115,2,133
43,2,121
105,3,125
118,1,146
43,4,190
89,2,145
221,3,218
225,2,197
22,2,24
82,4,79
43,4,111
22,2,118
23,2,20
22,4,33
192,3,193
27,4,52
218,1,219
202,2,88
89,2,211
206,3,216
195,1,204
89,3,83
22,4,58
22,2,89
133,2,129
140,2,127
192,2,140
140,4,222
111,3,112
112,2,122
22,4,47
111,2,130
134,1,116
140,2,211
132,3,121
128,3,108
118,1,64
118,3,131
208,2,223
43,4,45
43,4,54
22,2,136
43,4,130
60,4,146
128,2,122
108,3,114
133,2,128
202,1,195
192,1,225
134,4,132
129,2,149
201,1,196
132,1,138
105,4,107
206,2,208
